date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2023-09-28,Oklahoma City,OK,Oliver Hodge Building,,count pic,5,10,,,"in support of state superintendent of schools Ryan Walters, students win with Ryan Walters, Ryan cares more about politics than our kids, education not indoctrination / we support Ryan Walters, save our kids with Ryan Walters",2,counter-protest,,verbal clashes with demonstrators,,,,,,,20230928-okc-ryanwalters,outside ahead of State Board of Education meeting,,https://www.oklahoman.com/picture-gallery/news/2023/09/28/oklahoma-state-board-education-september-meeting-ryan-walters-protestors/70992257007/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Perrysburg,OH,W Front St and W Boundary St,,count video,20,30,,residents,"against planned construction of traffic roundabout, multi-lane roundabout unsafe for bikes, $5.8mm roundabout is loopy",0,demonstration,,,,,,,,,,,,https://www.wtol.com/article/sports/perrysburg-residents-protest-potential-roundabout-project/512-932d6086-6106-46a6-b352-d95b0c90bcef,https://www.toledoblade.com/local/suburbs/2023/09/28/perrysburg-protest-roundabout-front-street-neighbors-oppose/stories/20230927082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Philadelphia,PA,Citizens Bank Park,,,,,Fight for the Future,,"against use of facial recognition technology at Major League Baseball stadiums, for privacy rights, ban phacial recognition",0,protest,,pre-printed t-shirts,,,,,,,,,,https://www.inquirer.com/news/philadelphia/phillies-baseball-go-ahead-entry-facial-scanning-cameras-citizens-bank-park-20230929.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Philadelphia,PA,Philadelphia City Hall,,,,,Human Rights Coalition,,"against deaths in custody in Philadelphia County jails, for creation of community prison oversight board, for transparency and accountability in Philadelphia County jails",0,rally,,,,,,,,,,,,https://www.instagram.com/p/CxrGtrhpvJz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Pittsburgh,PA,,,count pic,2,3,Patriot Front,,"for white supremacy, for patriotism, America first, reject poison",2,demonstration,,stencils,,,,,,,,"date not specified, so dating to day before post",,https://t.me/PatriotFrontUpdates/17028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Poughkeepsie,NY,Vassar Brothers Medical Center,,dozens,24,24,New York State Nurses Association,nurses; supporters; elected officials,"against layoffs of nurses at Vassar Brothers Medical Center, patients before profits / safe staffing now",0,rally,,podium and amplified sound,,,,,,,,,,https://www.timesunion.com/hudsonvalley/news/article/vassar-nurses-protest-job-cuts-18393901.php?IPID=Times-Union-HP-HV-package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Rochester,NY,Dr. Walter Cooper Academy School No. 10,,count video,50,70,,teachers; students,"against planned closure of Dr. Walter Cooper Academy School No. 10, against school district reorganization plan, save our school, I [love] #10, save our school!",0,rally,,,,,,,,,,,,https://www.whec.com/top-news/rally-held-to-object-to-school-10s-closure/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against police terrorism, against mass incarceration, against racial injustice",1,demonstration,,,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,https://www.instagram.com/p/CaSTboAu4rQ/,https://www.instagram.com/p/Cn0kEJfNppE/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Sacramento,CA,16th St and J St,Stop Wars Weekly Vigil,,,,Sacramento Area Peace Action,,"for peace, for non-interventionist and non-nuclear U.S. foreign and military policy",1,vigil,,,,,,,,,,every Thursday,,https://www.sacpeace.org/event/stop-wars-weekly-vigil-at-corner-of-16th-j-sacramento-temperatures-over-100-will-cancel-the-events-4/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Sacramento,CA,California State Capitol,,count pic,30,40,SEIU United Service Workers West; Airport Workers United; Leadership Counsel; Asian Pacific Environmental Network,airport workers; residents; community leaders,"for environmental justice, against state funding for hydrogen and other polluting biofuels, Richmond 4 environmental justice, airport workers for environmental justice, polluting fuels are for fools, CA beyond oil and gas",1,rally,,podium and sound system,,,,,,,,,,https://twitter.com/APEN4EJ/status/1707489053363552589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Saint Cloud,MN,Lake George Park,Central MN Take Back the Night: March & Rally Against Gender Violence,,,,Central MN Sexual Assault Center; St. Cloud State Women's Center,,"against sexual violence and domestic violence, against gender violence, in support of survivors",0,rally,,,,,,,,,,,,https://knsiradio.com/2023/09/12/central-minnesota-take-back-the-night-march-and-rally-set-for-september-28th/,https://www.facebook.com/events/826042935817633/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Salinas,CA,Corral de Tierra Country Club,,about 20,20,20,Building Healthy Communities; Reinvest831; Salinas Coalition; MIPLA; Padres Unidos; United Farm Workers,community members; farmworkers,"against Ron DeSantis for U.S. president, for immigrants rights, for workers rights, DeSantis fuera, DeSantis go home, here to stay, trabajadores del campo somos esenciales / shame on you Taylor Farms",1,protest,,whistles and amplified music,,,,,,,,,,https://www.ksbw.com/article/community-members-protest-against-florida-gov-ron-desantis-visit-to-salinas/45293876,https://www.montereycountyweekly.com/blogs/news_blog/as-ron-desantis-leaves-fundraising-brunch-in-corral-de-tierra-protesters-cheer-his-departure/article_86fa7d92-5e52-11ee-a804-43c25595def7.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Santa Monica,CA,Santa Monica Beach,Let's Beat Breast Cancer,,,,Physicians Committee for Responsible Medicine,,"in honor of Breast Cancer Awareness Month, for preventing breast cancer, for vegan diet",0,rally,,,,,,,,,,,,https://www.pcrm.org/letsbeatbreastcancer/rallies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Seattle,WA,Four Seasons Hotel,,count pic,5,10,Stop Factory Trawler Bycatch,,"against bycatch of orcas and other species in industrial fishing in Alaska pollock fishery, against animal cruelty",0,demonstration,,,,,,,,,,outside Genuine Alaska Pollock Producers (GAPP) annual meeting,,https://www.intrafish.com/fisheries/updated-protesters-stand-outside-alaska-pollock-conference-in-seattle/2-1-1525411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,,,,The Valley of Change,,"against racism, against police brutality",1,demonstration,,,,,,,,,,,,https://www.instagram.com/p/CU_P39hJaOc/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Tampa,FL,University of South Florida,,count video,6,7,Tampa Bay Students for a Democratic Society,students,"for dropping charges against the Tampa 5, for restoring Diversity Equity and Inclusion programs to state colleges and universities, for firing University of South Florida police chief Chris Daniel, fire Chris Daniel / Rhea Law apologize, protesting is not a crime! justice for the Tampa 5!",1,banner drop,,,,,,,,,,,,https://twitter.com/TampaBaySDS/status/1707461853289255178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Washington,DC,DC Central Detention Facility,#FreedomCorner,,,,,,"for justice for people jailed or imprisoned for participation in J6 events, against inhumane conditions in jail, for patriotism",2,vigil,,,,,,,,,,nightly since 8 August 2022,,https://www.washingtonpost.com/dc-md-va/2022/09/19/protest-dc-jail-trump-j6/,https://newrepublic.com/article/170991/cpac-january-6-riot-prisoners,https://twitter.com/JFCUANNOYME/status/1646011253456875522,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Washington,DC,Lafayette Square,"Biden, Cumple Tu Promesa",300+,300,300,Fair Immigration Reform Movement; CASA; CHIRLA,immigrant rights activists,"for comprehensive immigration reform, for protecting immigrant families, against deportations and detentions of migrants, President Biden keep your promise, dignidad comunidad y poder, no one is illegal on stolen land, we are home / home is here, si se puede, Biden keep your promise!",1,rally; direct action,on scene,amplified sound; drums; bullhorns; some tied banners to White House fence,,,10,,,,,,,https://www.instagram.com/p/Cxsw-XJMmWs/?img_index=1,https://www.instagram.com/p/CxwMma1N6X1/?img_index=1,https://www.instagram.com/p/Cxw52trLYRT/?img_index=2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Washington,DC,Lafayette Square,White House Peace Vigil,,,,,,"for banning nuclear weapons, for peace",0,vigil,,,,,,,,,,"continuous since June 3, 1981",,https://en.wikipedia.org/wiki/White_House_Peace_Vigil,https://www.youtube.com/watch?v=uy5PQNRNk2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Washington,DC,Rayburn House Office Building,,more than 150,150,150,Sunrise Movement,teenagers,"for climate action, against shutdown of federal goverment, climate action not shutdown, the GOP hates Gen Z, McCarthy: aren't you ashamed?, Green New Deal now",1,direct action,called to scene; dispersal orde,pre-printed signs and banners; sit-in in Speaker Kevin McCarthy's office; refused instructions to vacate office,,,18,,,,,,,https://twitter.com/sunrisemvmt/status/1707411863292588093,https://www.washingtonpost.com/dc-md-va/2023/09/28/mccarthy-protest-arrests-climate-government-shutdown/,https://thehill.com/homenews/house/4228600-gen-z-climate-protesters-arrested-outside-mccarthys-office/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Westminster,CO,,,,,,Save the Farm,neighbors,against Uplands mixed-use affordable housing development,0,demonstration,,,,,,,,,,,,https://coloradocommunitymedia.com/2023/09/28/uplands-groundbreaking-draws-star-studded-guest-list-and-protesters/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Williamsburg,VA,VA-199 and I-64,,count pic,4,5,Patriot Front,,"for white supremacy, for patriotism, no more foreign wars",2,banner drop,,,,,,,,,,"date not specified, so dating to day before post",,https://t.me/PatriotFrontUpdates/17032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-28,Wooster,OH,Wooster Square,,,,,Wayne County Racial Justice Coalition,,"against racism, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/desireejweber/status/1557052880187805696,https://www.the-daily-record.com/story/news/local/2022/11/25/900-days-wayne-blm-sees-more-to-be-done-works-to-start-conversations/69670266007/,https://www.the-daily-record.com/story/news/local/2023/01/07/black-lives-matter-rallies-in-wooster-near-1000-days-as-2023-begins/69784548007/,https://twitter.com/SiavashSamei/status/1624822808097222656,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,Aguadilla,PR,,Campamiento Pelicano,,,,Citizens' Victory Movement,,"against illegal construction at historic Muelle de Azúcar, salven Aguadilla paren las maquinas revoquen los permisos [save Aguadilla stop the machines revoke the permits], las playas son del pueblo [the beaches belong to the people]",0,demonstration,,protest encampment,,,,,,,,,,https://twitter.com/Vaquero2XL/status/1610283827099836419,https://twitter.com/Vaquero2XL/status/1620191253060263937,https://twitter.com/Vaquero2XL/status/1620442773550923778,https://twitter.com/latinorebels/status/1623821705662832640,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,Anaheim,CA,Anaheim Marriott Hotel,Rally for Trump,,,,805 Patriots; Dad Army; Our Duty,,"for Donald Trump for U.S. president, against Ron DeSantis for U.S. president, American flag, Trump 2024 flag, Gadsden/American flag, RINO hunter, Make America Great Again, listen to the detransitioners, save America, Trump! Trump! Trump!, Trump or death by China, gays demand no puberty blockers for kids / it's our duty, fuck Pedowood, Trump Won flag, Thin Blue Line flag",2,counter-protest,,verbal clashes with protesters; some approached and physically confronted protesters; deliberate bumping and pushing; megaphone in someone's ear,,,,,,,20230929-anaheim-cagop,during CA GOP meeting with Trump visit,,https://www.instagram.com/p/CvsodVAy-5c/,https://ktla.com/news/local-news/watch-live-donald-trump-speaks-at-california-gop-convention/,https://twitter.com/GioChavezCA/status/1707878935323873400,https://apnews.com/article/donald-trump-california-republicans-desantis-e2f59e579f106c03aaf6189ea1079f11,https://twitter.com/MandyRosenVFX/status/1708232443852104004,https://twitter.com/LADemocrats/status/1707857633359847551,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,Anaheim,CA,Anaheim Marriott Hotel,Trump: Go Directly to Jail! Rally,,,,San Bernardino County Democratic Party; Democratic Party of Orange County; Los Angeles County Democratic Party; California Young Democrats; Grassroots Democrats HQ; UNITE HERE! Local 11,,"against Donald Trump for U.S. president, Trump go directly to jail, no hate in OC!",1,protest,,verbal clashes with counter-protesters,,,,,,,20230929-anaheim-cagop,during CA GOP meeting with Trump visit; organizers ended event early in response to counter-protest,,https://ktla.com/news/local-news/watch-live-donald-trump-speaks-at-california-gop-convention/,https://twitter.com/GioChavezCA/status/1707878935323873400,https://www.foxla.com/news/trump-go-directly-to-jail-rally-in-anaheim-on-friday,https://apnews.com/article/donald-trump-california-republicans-desantis-e2f59e579f106c03aaf6189ea1079f11,https://twitter.com/MandyRosenVFX/status/1708232443852104004,https://twitter.com/LADemocrats/status/1707857633359847551,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,Atlanta,GA,Atlanta City Hall,There's No Pride in Cop City,count video,10,15,Community Estrella; Buford Highway People's Hub,queer and trans Latinx community members,"against hypocrisy of elected officials supporting construction of Cop City police training facility while remaining silent on police killing of queer Latinx forest defender Tortuguita, against police brutality, against racism, against state suppression of queer and trans people, for environmental conservation, for dropping charges against Victor Puertas, viva Tortuguita!, no hay orgullo con Cop City / no pride in Cop City, free Victor now, viva viva Tortuguita",1,protest,,disrupted Latino pride event; amplified sound,,,,,,,,,,https://twitter.com/hijodiasporico/status/1707943479169425431,https://www.instagram.com/p/CxynqY8umPb/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,Baltimore,MD,36 Light St,,,,,FCRC - Maroon Movement,,in support of Black trans woman who was attacked the day before,1,rally,,,,,,,,,,,,https://twitter.com/maroonmovement/status/1707814585632170071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,Baltimore,MD,N Charles St and Center St,,,,,Baltimore Peace Action,,for abolishing nuclear weapons,0,demonstration,,,,,,,,,,,,https://defusenuclearwar.org/event/sept-24-30-2023-week-of-action/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,Bellingham,WA,Magnolia St and Cornwall Ave,Bellingham-Whatcom Peace Vigil,,,,Whatcom Peace & Justice Center,,"for peace, against war",0,vigil,,,,,,,,,,every Friday since 1966,,https://www.whatcompjc.org/friday-afternoon-peace-vigil.html,https://www.facebook.com/WhatcomPeaceVigil/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,Boston,MA,Massachusetts State House,Perpetual State House Stand-Out for No New Fossil Fuel Infrastructure,,,,Extinction Rebellion Boston,,"for a state ban on construction of new fossil fuel infrastructure, for urgent climate action",1,demonstration,,,,,,,,,,every business day starting 6/5/23 until governor acts,,https://xrboston.org/action/state-house-stand-out-for-nnffi/,https://twitter.com/XRBoston/status/1666138212702486551,https://statehousestandout.wordpress.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,Boston,MA,Massachusetts State House,,,,,Fanmi Lavalas of Boston; Steelworkers Local 8751; Boston School Bus Drivers' Union,,"against international military intervention in Haiti, for democracy and sovereignty for Haiti, against U.S. imperialism, against president of Dominican Republic Luis Abinader, stop the massacres and kidnapping in Haiti, water for Ouanominthe is a Haitian human right, U.S.-sponsored gangsters out, Luis Abinader hands off the Haitian people, U.S. Kenyan troops / Ariel Henry gangsters / out of Haiti, Pèp Ayisyen an Pap Fè Bak Sou Konstriksyon Kanal Irigasyon Rivyè Masak La, Sèl Pèp La Ki Pou Sove Pèp La",0,protest,,,,,,,,,,,,https://www.workers.org/2023/10/73760/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,Cambridge,MA,Fayette St and Broadway,,,,,New Federal State of China,,"against Luc Despins and his family, against the Communist Party of China, for patriotism, for democracy in America, against communism",2,demonstration,,,,,,,,,,daily since 2022-11-20; org backed by Miles Guo and Steve Bannon; evidence that some protesters are paid,,https://www.cambridgeday.com/2023/02/02/why-an-exiled-chinese-billionaire-has-protesters-outside-the-home-of-a-cambridge-schoolteacher/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,Chicago,IL,Chicago City Hall,,,,,,,"against city plan to house migrants in tent camps, against housing asylum seekers in Chicago, against illegal immigration",2,protest,on scene; instructed protesters to leave venue; arrest warnings,disrupted meeting with shouting and booing; refused police instructions to leave venue,,,,,,,,,,https://twitter.com/HeatherCherone/status/1707767196930437178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,Chicago,IL,Daley Plaza,,count video,1000,1500,Chicago Critical Mass,,"for safer streets for bicyclists, for community building",0,bicycle ride,,,,,,,,,,last Friday of every month,,https://twitter.com/ChiCritMass,https://twitter.com/ChiCritMass/status/1707776657002545361,https://twitter.com/ChiCritMass/status/1708100594613866622,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-29,Chicago,IL,Daley Plaza,No Tent City!,,,,Chicago Migrant Mutual Aid,,"against Mayor Johnson's plan to house asylum seekers in a tent camp operated by GardaWorld, for more city spending on adequate housing for all",0,rally,,,,,,,,,,,,https://twitter.com/chi_migrant_aid/status/1706354313197449533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
