date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2023-07-24,New York,NY,"Ravenswood Generating Station, Queens",,200+,200,200,Take Down the Stacks; Urban Upbound; Variety Boys and Girls Club,residents; activists,"for proposed repurposing of Ravenswood Generating Station electric power plant as clean energy hub, for improving local air quality",1,rally,,,,,,,,,,,,https://www.qgazette.com/articles/200-attend-queensbridge-rally-to-take-down-the-stacks/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Newton,MA,,,over 450,450,450,,Israelis; Jewish Americans; rabbis,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government, Israel flag, save Israel's democracy, saving Israeli democracy, American flag",0,march,,prayer; drums; singing,,,,,,,,,,https://twitter.com/IsraeliDefend/status/1683852521847107585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Rochester,NY,"Rochester Housing Authority, 675 W Main St",,count video,40,50,AFSCME Council 66,,"for a fair contract for Rochester Housing Authority workers, for higher pay and better health insurance benefits, staff the front lines, fair contract now, our residents deserve adequate staffing, we care / pay fair",0,demonstration,,informational picket,,,,,,,,,,https://twitter.com/RGVALF_AFLCIO/status/1683493096267325442,https://13wham.com/news/local/rochester-housing-authority-employees-host-rally,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against police terrorism, against mass incarceration, against racial injustice",1,demonstration,,,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,https://www.instagram.com/p/CaSTboAu4rQ/,https://www.instagram.com/p/Cn0kEJfNppE/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,San Diego,CA,"Jewish Federation of San Diego County, 4950 Murphy Canyon Rd",,,,,UnXeptable,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government",0,protest,,,,,,,,,,,,https://twitter.com/UnxeptableSD/status/1683594033451651072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Seattle,WA,Wedgewood,,,,,,,"against planned removal of Western red cedar tree from Wedgewood neighborhood, for Indigenous peoples' rights, for environmental conservation",1,demonstration,,tree sit,,,,,,,,,,https://www.wkbn.com/news/national-world/ap-seattle-climate-activists-roost-in-old-cedar-tree-to-prevent-it-from-being-cut-down-for-new-housing/,https://www.kuow.org/stories/snoqualmie-tribe-says-wedgwood-protest-is-about-more-than-one-tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,,,,The Valley of Change,,"against racism, against police brutality",1,demonstration,,,,,,,,,,,,https://www.instagram.com/p/CU_P39hJaOc/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Tacoma,WA,Tacoma Northwest Detention Center,,7,7,7,,detained immigrants,against inhumane conditions and indefinite detention of migrants held at Northwest Detention Center,1,hunger strike,,,,,,,,,,,,https://twitter.com/ResistenciaNW/status/1683522222361821185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Tenafly,NJ,,,over 100,100,100,,men; women; children,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government, Israel flag, save Israel's democracy",0,demonstration,,,,,,,,,,,,https://twitter.com/IsraeliDefend/status/1683853331947569153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Washington,DC,DC Central Detention Facility,#FreedomCorner,,,,,,"for justice for people jailed or imprisoned for participation in J6 events, against inhumane conditions in jail, for patriotism",2,vigil,,,,,,,,,,nightly since 8 August 2022,,https://www.washingtonpost.com/dc-md-va/2022/09/19/protest-dc-jail-trump-j6/,https://newrepublic.com/article/170991/cpac-january-6-riot-prisoners,https://twitter.com/JFCUANNOYME/status/1646011253456875522,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Washington,DC,Lafayette Square,White House Peace Vigil,,,,,,"for banning nuclear weapons, for peace",0,vigil,,,,,,,,,,"continuous since June 3, 1981",,https://en.wikipedia.org/wiki/White_House_Peace_Vigil,https://www.youtube.com/watch?v=uy5PQNRNk2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Washington,DC,"National Archives Museum, 701 Constitution Ave NW",,,,,Generation Ratify,,"for the Equal Rights Amendment to the U.S. Constitution, for abortion access",1,rally,,,,,,,,,20230724-dc-era,,,https://www.instagram.com/p/Cu91c8HrqaI/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Washington,DC,"National Archives Museum, 701 Constitution Ave NW",Personhood Counter Action,,,,PAAU,,against using the Equal Rights Amendment to codify a right to abortion in the U.S. Constitution,2,counter-protest,,,,,,,,,20230724-dc-era,,,https://www.instagram.com/p/Cu91c8HrqaI/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Wooster,OH,Wooster Square,,,,,Wayne County Racial Justice Coalition,,"against racism, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/desireejweber/status/1557052880187805696,https://www.the-daily-record.com/story/news/local/2022/11/25/900-days-wayne-blm-sees-more-to-be-done-works-to-start-conversations/69670266007/,https://www.the-daily-record.com/story/news/local/2023/01/07/black-lives-matter-rallies-in-wooster-near-1000-days-as-2023-begins/69784548007/,https://twitter.com/SiavashSamei/status/1624822808097222656,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Yonkers,NY,Warburton Ave and Odell Ave,,,,,Northwest Yonkers Neighbors for Black Lives Matter,,"against police brutality, against racism, for Black Lives Matter movement",1,demonstration,,,,,,,,,,every Monday since the death of George Floyd,,https://www.facebook.com/groups/290793685409422/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Aguadilla,PR,,Campamiento Pelicano,,,,Citizens' Victory Movement,,"against illegal construction at historic Muelle de Azúcar, salven Aguadilla paren las maquinas revoquen los permisos [save Aguadilla stop the machines revoke the permits], las playas son del pueblo [the beaches belong to the people]",0,demonstration,,protest encampment,,,,,,,,,,https://twitter.com/Vaquero2XL/status/1610283827099836419,https://twitter.com/Vaquero2XL/status/1620191253060263937,https://twitter.com/Vaquero2XL/status/1620442773550923778,https://twitter.com/latinorebels/status/1623821705662832640,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Albuquerque,NM,Netflix Studios,,hundreds,200,200,SAG-AFTRA; WGA,screenwriters; actors; farmers,"for higher pay and better benefits for writers and actors in the entertainment industry, SAG-AFTRA on strike, SAG-AFTRA strong, Netflix not chill!, union strong!, against using AI to create and play background characters, Farmers support SAG-AFTRA / people before profits, this is not Netflix and chill of you, we love SAG-AFTRA, miss your show / let them know, this isn't 1984, Writers Guild on Strike, fair contract now, WGA strong, you want a hit? / pay for it",0,rally,,,,,,,,,,,ME,https://www.koat.com/article/sag-aftra-union-members-rally-netflix-studios/44655511#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Anaheim,CA,Kaiser Permanente Orange County - Anaheim,,,,,Coalition of Kaiser Permanente Unions; SEIU United Healthcare West,healthcare workers,"for higher pay and safe staffing for healthcare workers at Kaiser Permanente, I can't afford to live where I work",0,demonstration,,informational picket,,,,,,,,,,https://www.fiercehealthcare.com/providers/coalition-12-kaiser-permanente-unions-picketing-50-facilities-amid-contract-negotiations,https://www.seiu-uhw.org/press/tens-of-thousands-of-healthcare-workers-at-kaiser-permanente-to-picket-at-50-facilities-over-unsafe-staffing-patient-care-crisis/,https://twitter.com/seiu_uhw/status/1683924531969155085,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Antioch,CA,Kaiser Permanente Antioch Medical Center,,,,,Coalition of Kaiser Permanente Unions; SEIU United Healthcare West; Nor Cal Carpenters Union; Carpenters in Action,healthcare workers,"for higher pay and safe staffing for healthcare workers at Kaiser Permanente, our patients need more staff, take action / build power",0,demonstration,,informational picket,,,,,,,,,,https://www.fiercehealthcare.com/providers/coalition-12-kaiser-permanente-unions-picketing-50-facilities-amid-contract-negotiations,https://www.seiu-uhw.org/press/tens-of-thousands-of-healthcare-workers-at-kaiser-permanente-to-picket-at-50-facilities-over-unsafe-staffing-patient-care-crisis/,https://twitter.com/NorCalCarpU/status/1683927583086505985,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Bellevue,WA,Bellevue Downtown Park,,count video,70,80,UnXeptable; Defend Israeli Democracy,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government, Israel flag, Israel/American flag, saving Israeli democracy, democracy not occupation, an occupying democracy???, democracy, never surrender",0,rally,,singing,,,,,,,,,,https://twitter.com/IsraeliDefend/status/1684141255779930112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Boston,MA,Massachusetts State House,Perpetual State House Stand-Out for No New Fossil Fuel Infrastructure,,,,Extinction Rebellion Boston,,"for a state ban on construction of new fossil fuel infrastructure, for urgent climate action",1,demonstration,,,,,,,,,,every business day starting 6/5/23 until governor acts,,https://xrboston.org/action/state-house-stand-out-for-nnffi/,https://twitter.com/XRBoston/status/1666138212702486551,https://statehousestandout.wordpress.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Cambridge,MA,Fayette St and Broadway,,,,,New Federal State of China,,"against Luc Despins and his family, against the Communist Party of China, for patriotism, for democracy in America, against communism",2,demonstration,,,,,,,,,,daily since 2022-11-20; org backed by Miles Guo and Steve Bannon; evidence that some protesters are paid,,https://www.cambridgeday.com/2023/02/02/why-an-exiled-chinese-billionaire-has-protesters-outside-the-home-of-a-cambridge-schoolteacher/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Chapel Hill,NC,Carolina Inn; Peace and Justice Plaza,,,,,UnXeptable; Defend Israeli Democracy,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government",0,march,,,,,,,,,,,,https://twitter.com/UnxeptableD/status/1683570019861684225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Chevy Chase,MD,Chevy Chase Circle,Maryland Face the Truth Tour,20-25,20,25,Defend Life,,"against abortion,for Catholic values, abortion is murder",2,demonstration,,large posters with graphic images of fetal remains,,,,,,,,,,https://moco360.media/2023/07/27/abortion-opponents-bring-protest-tour-to-montgomery-county-with-grisly-fetal-images/,https://www.defendlife.org/docs/facethetruth07242023.pdf,https://www.defendlife.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Chicago,IL,Jackson Park Hospital,,count video,30,40,Illinois Nurses Association; National Nurses United,registered nurses,"for higher pay and safe staffing for nurses at Jackson Park Hospital, staff up for safe care, fair contract now",0,demonstration,,informational picket; megaphone; portable PA system,,,,,,,,,,https://www.fox32chicago.com/news/registered-nurses-jackson-park-hospital-better-staffing-contract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Columbus,OH,Ohio Statehouse,,count pic,22,24,,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government, Israel flag, defend Israel democracy, resist for Israel's democracy, Jan 6 - 6 Av / democracy is in peril, Israel wants democracy",0,rally,,,,,,,,,,,,https://twitter.com/IsraeliDefend/status/1684144733831004161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Douglas,AZ,"U.S. Customs and Border Protection - Douglas Port of Entry, 1st St and Pan American Ave",Healing Our Borders Prayers Vigil,,,,Frontera de Cristo,,in remembrance of migrants killed trying to enter the United States,1,vigil,,prayer vigil,,,,,,,,every Tuesday,,https://tucson.com/news/local/group-holds-vigil-for-migrant-shot-killed-by-border-patrol-agent/article_05eeee04-9a59-11ec-83ad-b7eb901b0b54.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Downey,CA,Kaiser Permanente Downey Medical Center,,count pic,25,35,Coalition of Kaiser Permanente Unions; SEIU United Healthcare West,healthcare workers,"for higher pay and safe staffing for healthcare workers at Kaiser Permanente, patient care is in crisis, respect healthcare workers, I can't afford to live where I work",0,demonstration,,informational picket,,,,,,,,,,https://www.fiercehealthcare.com/providers/coalition-12-kaiser-permanente-unions-picketing-50-facilities-amid-contract-negotiations,https://www.seiu-uhw.org/press/tens-of-thousands-of-healthcare-workers-at-kaiser-permanente-to-picket-at-50-facilities-over-unsafe-staffing-patient-care-crisis/,https://twitter.com/seiu_uhw/status/1683907197078470667,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Hartford,CT,Connecticut State Capitol,Police the Police,about 10,10,10,Black Lives Matter 860,,"against police misconduct in falsification of thousands of traffic tickets, against racial bias in policing, for police accountability",1,rally,,,,,,,,,,,,https://www.ctpublic.org/news/2023-07-25/police-the-police-demonstrators-call-for-charges-as-traffic-ticket-scandal-unfolds,https://www.ctinsider.com/news/article/protesters-rally-demand-accountability-ct-state-18206532.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Hartford,CT,Northend,,dozens,24,24,Blue Hills Civic Association,community activists; teens,"against gun violence, stop gun violence",0,rally,,,,,,,,,,,,https://www.wtnh.com/news/connecticut/hartford/community-activists-in-hartford-rally-against-gun-violence/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Heber Springs,AR,Sandy Beach,Queer Youth Beach Day,,,,Queer Youth Assemble,,in support of queer youth,1,rally,,beach gathering,,,,,,,,,,https://www.instagram.com/p/CvF1oT_PNql/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Hollister,CA,,,approximately 60,60,60,SEIU 2015,healthcare workers; union caregivers,"for healthcare benefits for local healthcare workers, invest in long-term care",0,protest,,disrupted county Board of Supervisors meeting with signs and chanting,,,,,,,,,,https://benitolink.com/health-care-workers-union-holds-protest-in-san-benito-supervisors-chambers/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Irvine,CA,"In-N-Out Burger, 4199 Campus Dr",,,,,Action for Care and Equity,,"against In-N-Out Burger fast food restaurant chain policy banning COVID masks in the workplace, for safer workplaces for In-N-Out Burger workers",0,protest,,,,,,,,,,,,https://www.actioncareequity.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Jefferson City,MO,Missouri State Capitol,,,,,Missourians to Abolish the Death Penalty,,"against impending execution of Johnny Johnson, against the death penalty, for commuting Johnson's sentence to life without the possibility of parole",0,rally,,,,,,,,,,,,https://fox2now.com/news/missouri/rally-to-stop-execution-of-2005-murderer-taking-place-today-in-jefferson-city-missouri/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Klamath Falls,OR,Klamath County Downtown Library,,count pic,10,15,,,"against removal of politically controversial programming from public library, censorship sucks, freadom, vote out commissioners, let our professional librarians do their jobs, libraries are the backbone of democracy, free people read freely",1,protest,,,,,,,,,,,,https://www.heraldandnews.com/news/local_news/demonstrating-democracy-civil-protest-to-protect-klamath-county-library-programming-returns/article_984f8750-280f-11ee-bec9-532ba66b6bf6.html,https://www.heraldandnews.com/news/library-protesters-make-case-to-board-of-klamath-county-commissioners/article_982d4fdc-2b4d-11ee-87dc-c36e704ace0d.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Lincoln,MA,180 N Great Rd,,,,,Stop Private Jet Expansion at Hanscom or Anywhere; Mothers Out Front; League of Women Voters; Third Act,,"against planned construction of hangars for private jets at Hanscom Field airport, against private jets, for climate action",1,demonstration,,,,,,,,,,,,https://thebedfordcitizen.org/2023/07/foes-of-private-jets-resume-their-protest-thursday/,https://www.stopprivatejetexpansion.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Los Alamitos,CA,Los Alamitos Medical Center,,,,,Coalition of Kaiser Permanente Unions; SEIU United Healthcare West,healthcare workers,"for higher pay and safe staffing for healthcare workers at Kaiser Permanente, respect healthcare workers, respect us / protect us / staff us",0,demonstration,,informational picket,,,,,,,,,,https://www.fiercehealthcare.com/providers/coalition-12-kaiser-permanente-unions-picketing-50-facilities-amid-contract-negotiations,https://www.seiu-uhw.org/press/tens-of-thousands-of-healthcare-workers-at-kaiser-permanente-to-picket-at-50-facilities-over-unsafe-staffing-patient-care-crisis/,https://twitter.com/seiu_uhw/status/1683978046154346497,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-25,Los Angeles,CA,500 W Temple St,Youth-Led Rally & Community Resource Fair,,,,"Youth Justice Coalition LA; Black Lives Matter LA; Reimagine LA County; The Tree Yoga Cooperative; Students Deserve; National Juvenile Justice Network; Children's Defense Fund California; Brothers, Sons, Selves; YouthBuild",,"against detention of youth in juvenile justice halls, for shutting down Los Padrinos Juvenile Hall, Board of Supervisors shut down Los Padrinos!, free our youth and shut it down!",1,rally; protest,on scene,some entered building and disrupted LA County Board of Supervisors meeting with chants two times,,,,,,,,,,https://twitter.com/YouthJusticeLA/status/1682448620459810818,https://twitter.com/YouthJusticeLA/status/1683935463545995266,https://twitter.com/PplsCityCouncil/status/1683941674568011776,https://www.latimes.com/california/story/2023-07-25/board-of-supervisors-meeting-temporarily-shut-down-amid-protest,,,,,,,,,,,,,,,,,,,,,,,,,,
